Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Shipping_Cost,Net_Revenue,Total_Cost,Profit,Payment_Method,Marketing_Channel,Order_Status,Delivery_Days,Customer_Rating
ORD103779,2025-09-24,C10225,Jennifer Martin,Female,22,VIP,Midwest,Illinois,Port Cassandra,P1062,Basic Storage,Home & Kitchen,Storage,22.49,3,0.086,5.81,0.0,61.66,44.55,17.11,Credit Card,Paid Search,Delivered,4,3.0
ORD105192,2025-09-24,C10269,Martin Ray,Male,24,Returning,South,Tennessee,Port Ashley,P1031,Pro Men's Apparel,Clothing,Men's Apparel,97.33,2,0.112,21.8,0.0,172.86,104.3,68.56,Debit Card,Social Media,Delivered,4,3.0
ORD105193,2025-09-24,C10804,Lisa Joseph,Female,32,Returning,South,Tennessee,Jackfurt,P1036,Ultra Women's Apparel,Clothing,Women's Apparel,12.17,1,0.075,0.91,4.99,0.0,5.52,0.0,Credit Card,Paid Search,Cancelled,2,
ORD105193,2025-09-24,C10804,Lisa Joseph,Female,32,Returning,South,Tennessee,Jackfurt,P1034,Pro Men's Apparel,Clothing,Men's Apparel,14.49,3,0.07,3.04,4.99,40.43,18.36,21.07,Credit Card,Paid Search,Delivered,2,3.0
ORD105193,2025-09-24,C10804,Lisa Joseph,Female,32,Returning,South,Tennessee,Jackfurt,P1093,Pro Personal Care,Beauty & Personal Care,Personal Care,53.06,1,0.159,8.45,4.99,44.61,24.17,19.44,Credit Card,Paid Search,Delivered,2,5.0
ORD105193,2025-09-24,C10804,Lisa Joseph,Female,32,Returning,South,Tennessee,Jackfurt,P1002,Classic Accessories,Electronics,Accessories,45.73,2,0.059,5.37,4.99,86.09,78.78,-27.13,Credit Card,Paid Search,Returned,2,
ORD105193,2025-09-24,C10804,Lisa Joseph,Female,32,Returning,South,Tennessee,Jackfurt,P1096,Basic Haircare,Beauty & Personal Care,Haircare,67.49,1,0.15,10.15,4.99,57.34,29.86,26.48,Credit Card,Paid Search,Delivered,2,4.0
ORD105194,2025-09-24,C10833,Lynn Vasquez,Female,49,VIP,Midwest,Ohio,New Jesse,P1069,Everyday Decor,Home & Kitchen,Decor,36.43,1,0.091,3.31,6.99,33.12,21.27,10.1,Credit Card,Organic Search,Delivered,4,4.0
ORD105194,2025-09-24,C10833,Lynn Vasquez,Female,49,VIP,Midwest,Ohio,New Jesse,P1060,Signature Furniture,Home & Kitchen,Furniture,176.5,3,0.076,40.22,6.99,489.28,314.82,172.71,Credit Card,Organic Search,Delivered,4,5.0
ORD105194,2025-09-24,C10833,Lynn Vasquez,Female,49,VIP,Midwest,Ohio,New Jesse,P1007,Signature Accessories,Electronics,Accessories,50.54,3,0.146,22.17,6.99,129.45,130.08,-2.38,Credit Card,Organic Search,Delivered,4,5.0
ORD105194,2025-09-24,C10833,Lynn Vasquez,Female,49,VIP,Midwest,Ohio,New Jesse,P1010,Compact Smartphones,Electronics,Smartphones,267.06,1,0.181,48.27,6.99,218.79,230.54,-13.5,Credit Card,Organic Search,Delivered,4,4.0
ORD105195,2025-09-24,C11089,Jennifer Lewis,Female,51,VIP,Midwest,Wisconsin,Ericksonview,P1006,Pro Cameras,Electronics,Cameras,627.3,3,0.005,9.24,9.99,1872.66,1608.12,259.55,Credit Card,Organic Search,Delivered,3,4.0
ORD105195,2025-09-24,C11089,Jennifer Lewis,Female,51,VIP,Midwest,Wisconsin,Ericksonview,P1097,Ultra Personal Care,Beauty & Personal Care,Personal Care,13.32,1,0.022,0.29,9.99,13.03,6.54,1.49,Credit Card,Organic Search,Delivered,3,5.0
ORD100988,2025-09-25,C10173,Ms. Rebecca Rodriguez,Male,36,Returning,Midwest,Minnesota,East Alexisbury,P1046,Premium Men's Apparel,Clothing,Men's Apparel,81.98,2,0.008,1.26,4.99,162.7,81.82,79.88,Digital Wallet,Paid Search,Delivered,3,5.0
ORD100988,2025-09-25,C10173,Ms. Rebecca Rodriguez,Male,36,Returning,Midwest,Minnesota,East Alexisbury,P1019,Classic Accessorie,Electronics,Accessories,353.43,1,0.12,42.31,4.99,311.12,292.35,17.77,Digital Wallet,Paid Search,Delivered,3,4.0
ORD100988,2025-09-25,C10173,Ms. Rebecca Rodriguez,Male,36,Returning,Midwest,Minnesota,East Alexisbury,P1040,Signature Activewear,Clothing,Activewear,106.15,1,0.221,23.5,4.99,82.65,51.78,29.87,Digital Wallet,Paid Search,Delivered,3,3.0
ORD100988,2025-09-25,C10173,Ms. Rebecca Rodriguez,Male,36,Returning,Midwest,Minnesota,East Alexisbury,P1041,Basic Kids' Apparel,Clothing,Kids' Apparel,27.68,1,0.108,2.99,4.99,24.69,16.29,7.4,Digital Wallet,Paid Search,Delivered,3,4.0
ORD100988,2025-09-25,C10173,Ms. Rebecca Rodriguez,Male,36,Returning,Midwest,Minnesota,East Alexisbury,P1095,Signature Haircare,Beauty & Personal Care,Haircare,6.54,1,0.153,1.0,4.99,5.54,2.6,1.94,Digital Wallet,Paid Search,Delivered,3,5.0
ORD102684,2025-09-25,C11249,Micheal Fox,Male,18,New,South,Florida,Baldwinfort,P1084,Pro Haircare,Beauty & Personal Care,Haircare,5.63,1,0.053,0.3,9.99,5.33,2.53,-0.53,Debit Card,Organic Search,Delivered,2,5.0
ORD102684,2025-09-25,C11249,Micheal Fox,Male,18,New,South,Florida,Baldwinfort,P1086,Basic Skincare,Beauty & Personal Care,Skincare,21.97,1,0.05,1.09,9.99,20.88,11.24,6.31,Debit Card,Organic Search,Delivered,2,5.0
ORD102684,2025-09-25,C11249,Micheal Fox,Male,18,New,South,Florida,Baldwinfort,P1002,Classic Accessories,Electronics,Accessories,45.73,1,0.249,11.4,9.99,34.33,39.39,-8.39,Debit Card,Organic Search,Delivered,2,5.0
ORD103071,2025-09-25,C10834,Cory Wilson,Female,31,Returning,Midwest,Wisconsin,Garrettville,P1109,Everyday Outdoor Gear,Sports & Outdoors,Outdoor Gear,87.12,1,0.064,5.6,0.0,81.52,52.11,29.41,Credit Card,Social Media,Delivered,2,3.0
ORD103071,2025-09-25,C10834,Cory Wilson,Female,31,Returning,Midwest,Wisconsin,Garrettville,P1098,Ultra Haircare,Beauty & Personal Care,Haircare,40.76,4,0.182,29.72,0.0,133.32,64.8,68.52,Credit Card,Social Media,Delivered,2,4.0
ORD103071,2025-09-25,C10834,Cory Wilson,Female,31,Returning,Midwest,Wisconsin,Garrettville,P1125,Deluxe Fiction,Books,Fiction,12.11,1,0.0,0.0,0.0,12.11,9.13,2.98,Credit Card,Social Media,Delivered,2,5.0
ORD105196,2025-09-25,C11259,Dr. Nancy Gaines MD,Female,33,VIP,West,Arizona,Juanstad,P1084,Pro Haircare,Beauty & Personal Care,Haircare,5.63,1,0.054,0.3,0.0,5.33,2.53,2.8,Credit Card,Social Media,Delivered,3,4.0
ORD105196,2025-09-25,C11259,Dr. Nancy Gaines MD,Female,33,VIP,West,Arizona,Juanstad,P1029,Signature Kids' Apparel,Clothing,Kids' Apparel,13.45,1,0.078,1.04,0.0,12.41,7.28,-5.68,Credit Card,Social Media,Returned,3,
ORD105197,2025-09-25,C11331,Dr. April Jones,Male,48,Returning,South,Texas,Warrenport,P1152,Basic Puzzle,Toys & Games,Puzzles,53.65,4,0.159,34.02,6.99,180.58,129.28,48.97,Buy Now Pay Later,Social Media,Delivered,4,4.0
ORD105197,2025-09-25,C11331,Dr. April Jones,Male,48,Returning,South,Texas,Warrenport,P1015,Ultra Accessories,Electronics,Accessories,262.65,1,0.0,0.0,6.99,262.65,225.76,34.56,Buy Now Pay Later,Social Media,Delivered,4,4.0
ORD105197,2025-09-25,C11331,Dr. April Jones,Male,48,Returning,South,Texas,Warrenport,P1072,Classic Cookware,Home & Kitchen,Cookware,27.53,3,0.027,2.2,6.99,80.39,59.04,19.02,Buy Now Pay Later,Social Media,Delivered,4,4.0
ORD105198,2025-09-25,C10325,Thomas Bennett,Male,56,Returning,South,North Carolina,Lake Tamaraside,P1022,Deluxe Smart Home,Electronics,Smart Home,68.08,1,0.05,3.4,0.0,0.0,54.5,0.0,Debit Card,Social Media,Cancelled,3,
ORD105199,2025-09-25,C10941,Robert Chang,Male,18,VIP,South,Georgia,North Joyside,P1059,Signature Decor,Home & Kitchen,Decor,238.88,1,0.113,27.02,0.0,211.86,153.96,57.9,Buy Now Pay Later,Paid Search,Delivered,3,4.0
ORD105200,2025-09-25,C10679,Crystal Jackson,Male,27,VIP,Midwest,Illinois,West Johntown,P1056,Everyday Cookware,Home & Kitchen,Cookware,272.59,1,0.0,0.0,9.99,272.59,165.42,97.18,Debit Card,Paid Search,Delivered,5,5.0
ORD105201,2025-09-25,C10352,Alexis Patel,Female,54,Returning,West,Washington,Smithhaven,P1028,Compact Footwear,Clothing,Footwear,15.01,1,0.144,2.16,6.99,12.85,8.48,0.87,Credit Card,Paid Search,Delivered,3,4.0
ORD105201,2025-09-25,C10352,Alexis Patel,Female,54,Returning,West,Washington,Smithhaven,P1110,Pro Team Sports,Sports & Outdoors,Team Sports,89.47,3,0.038,10.18,6.99,258.23,169.59,85.15,Credit Card,Paid Search,Delivered,3,3.0
ORD102498,2025-09-26,C11249,Micheal Fox,Male,18,Returning,South,Florida,Baldwinfort,P1020,Everyday Smartphones,Electronics,Smartphones,40.1,1,0.084,3.38,6.99,36.72,32.91,0.32,Debit Card,Email Marketing,Delivered,3,4.0
ORD102498,2025-09-26,C11249,Micheal Fox,Male,18,Returning,South,Florida,Baldwinfort,P1038,Everyday Women's Apparel,Clothing,Women's Apparel,84.18,1,0.088,7.45,6.99,76.73,49.39,23.85,Debit Card,Email Marketing,Delivered,3,3.0
ORD105202,2025-09-26,C10755,Thomas Rios,Female,29,Returning,South,Florida,South Laurieton,P1107,Ultra Yoga,Sports & Outdoors,Yoga,107.31,3,0.046,14.93,0.0,307.0,216.18,90.82,Buy Now Pay Later,Organic Search,Delivered,5,4.0
ORD105203,2025-09-26,C11528,Kathryn Stewart,Female,35,VIP,West,Washington,Bakertown,P1129,Essential Fiction,Books,Fiction,20.22,1,0.121,2.44,9.99,17.78,15.94,-8.15,PayPal,Organic Search,Delivered,2,4.0
ORD105204,2025-09-26,C11600,Dwayne Carlson,Female,28,Returning,West,Oregon,North Jacksonfort,P1079,Signature Haircare,Beauty & Personal Care,Haircare,9.94,1,0.091,0.9,9.99,9.04,4.24,-0.2,PayPal,Paid Search,Delivered,1,4.0
ORD105204,2025-09-26,C11600,Dwayne Carlson,Female,28,Returning,West,Oregon,North Jacksonfort,P1146,Everyday Children's Book,Books,Children's Books,32.35,3,0.072,7.03,9.99,90.02,73.44,11.58,PayPal,Paid Search,Delivered,1,4.0
ORD105205,2025-09-26,C10982,Audrey Johnson,Female,59,Returning,Midwest,Wisconsin,South Michael,P1061,Everyday Cookware,Home & Kitchen,Cookware,30.98,1,0.149,4.61,0.0,26.37,21.83,4.54,Credit Card,Direct,Delivered,3,4.0
ORD105206,2025-09-26,C10733,Ryan Lynn,Female,48,Returning,South,Texas,West Kimberlyland,P1016,Classic Smart Home,Electronics,Smart Home,32.16,1,0.061,1.95,0.0,30.21,24.64,5.57,Debit Card,Organic Search,Delivered,5,5.0
ORD105206,2025-09-26,C10733,Ryan Lynn,Female,48,Returning,South,Texas,West Kimberlyland,P1083,Classic Fragrance,Beauty & Personal Care,Fragrance,12.64,3,0.051,1.95,0.0,35.97,19.65,16.32,Debit Card,Organic Search,Delivered,5,4.0
ORD101544,2025-09-27,C11249,Micheal Fox,Male,18,Returning,South,Florida,Baldwinfort,P1026,Signature Women's Apparel,Clothing,Women's Apparel,128.74,1,0.099,12.76,4.99,115.98,56.51,-20.45,Credit Card,Referral,Returned,2,
ORD103102,2025-09-27,C10173,Ms. Rebecca Rodriguez,Male,36,Returning,Midwest,Minnesota,East Alexisbury,P1073,Classic Bedding,Home & Kitchen,Bedding,87.34,1,0.145,12.69,0.0,74.65,56.74,17.91,Debit Card,Organic Search,Delivered,2,5.0
ORD103102,2025-09-27,C10173,Ms. Rebecca Rodriguez,Male,36,Returning,Midwest,Minnesota,East Alexisbury,P1092,Classic Makeup,Beauty & Personal Care,Makeup,10.54,1,0.093,0.98,0.0,9.56,4.61,4.95,Debit Card,Organic Search,Delivered,2,3.0
ORD103906,2025-09-27,C10173,Ms. Rebecca Rodriguez,Male,36,Returning,Midwest,Minnesota,East Alexisbury,P1026,Signature Women's Apparel,Clothing,Women's Apparel,128.74,1,0.076,9.83,0.0,118.91,56.51,-20.45,Debit Card,Paid Search,Returned,5,
ORD105207,2025-09-27,C10969,Kara Fisher,Male,29,Returning,Northeast,Connecticut,West Jaimetown,P1184,Everyday Beverage,Grocery,Beverages,5.39,3,0.167,2.7,4.99,13.47,14.43,-5.95,PayPal,Email Marketing,Delivered,5,5.0
ORD105208,2025-09-27,C11429,Donald Lee,Male,30,VIP,West,Washington,South Andres,P1160,Signature Board Game,Toys & Games,Board Games,33.75,1,0.0,0.0,6.99,33.75,21.21,9.04,Credit Card,Organic Search,Delivered,1,5.0
ORD105208,2025-09-27,C11429,Donald Lee,Male,30,VIP,West,Washington,South Andres,P1108,Compact Outdoor Gear,Sports & Outdoors,Outdoor Gear,29.57,2,0.0,0.0,6.99,59.14,36.1,19.54,Credit Card,Organic Search,Delivered,1,5.0
ORD105209,2025-09-27,C10987,Shelly Miller,Female,37,New,West,Nevada,Figueroachester,P1142,Classic Fiction,Books,Fiction,20.53,3,0.03,1.87,0.0,59.72,49.02,10.7,Debit Card,Paid Search,Delivered,2,5.0
ORD105209,2025-09-27,C10987,Shelly Miller,Female,37,New,West,Nevada,Figueroachester,P1187,Basic Pantry Staples,Grocery,Pantry Staples,3.71,1,0.203,0.75,0.0,2.96,3.22,-0.26,Debit Card,Paid Search,Delivered,2,5.0
ORD105210,2025-09-27,C10285,James Jensen,Other,33,Returning,Midwest,Illinois,Brittneyhaven,P1011,Pro Smartphones,Electronics,Smartphones,77.47,1,0.003,0.24,4.99,77.23,64.77,9.97,Debit Card,Social Media,Delivered,4,4.0
ORD105210,2025-09-27,C10285,James Jensen,Other,33,Returning,Midwest,Illinois,Brittneyhaven,P1170,Everyday Board Game,Toys & Games,Board Games,29.02,1,0.0,0.0,4.99,29.02,18.94,7.58,Debit Card,Social Media,Delivered,4,3.0
ORD105212,2025-09-27,C10759,Laura Meza,Female,37,Returning,South,Texas,Reeseshire,P1001,Pro Laptop,Electronics,Laptops,425.21,2,0.051,43.77,9.99,806.65,687.28,109.38,Credit Card,Direct,Delivered,3,4.0
ORD105213,2025-09-27,C10305,Amanda Huff,Female,25,VIP,Midwest,Wisconsin,Lopezport,P1046,Premium Men's Apparel,Clothing,Men's Apparel,81.98,1,0.062,5.09,9.99,76.89,40.91,25.99,Debit Card,Direct,Delivered,5,4.0
ORD105214,2025-09-27,C11059,Steven Edwards,Other,52,VIP,West,Arizona,Michellechester,P1082,Signature Fragrance,Beauty & Personal Care,Fragrance,6.49,1,0.214,1.39,0.0,5.1,2.65,2.45,Credit Card,Direct,Delivered,1,3.0
ORD105214,2025-09-27,C11059,Steven Edwards,Other,52,VIP,West,Arizona,Michellechester,P1053,Premium Storage,Home & Kitchen,Storage,43.02,2,0.0,0.0,0.0,86.04,52.84,33.2,Credit Card,Direct,Delivered,1,3.0
ORD105215,2025-09-27,C10124,Tracy Harrison,Male,30,Returning,West,Nevada,Cookville,P1055,Deluxe Decor,Home & Kitchen,Decor,28.02,1,0.096,2.69,0.0,25.33,19.54,5.79,Debit Card,Social Media,Delivered,2,4.0
ORD105215,2025-09-27,C10124,Tracy Harrison,Male,30,Returning,West,Nevada,Cookville,P1059,Signature Decor,Home & Kitchen,Decor,238.88,1,0.128,30.67,0.0,208.21,153.96,54.25,Debit Card,Social Media,Delivered,2,5.0
ORD105215,2025-09-27,C10124,Tracy Harrison,Male,30,Returning,West,Nevada,Cookville,P1014,Everyday Cameras,Electronics,Cameras,247.7,2,0.119,59.12,0.0,436.28,433.2,3.08,Debit Card,Social Media,Delivered,2,4.0
ORD105215,2025-09-27,C10124,Tracy Harrison,Male,30,Returning,West,Nevada,Cookville,P1094,Ultra Makeup,Beauty & Personal Care,Makeup,23.11,1,0.139,3.21,0.0,19.9,11.76,8.14,Debit Card,Social Media,Delivered,2,4.0
ORD101281,2025-09-28,C10395,Jeffrey Smith,Male,18,New,South,Tennessee,East Joshua,P1127,Signature Educational,Books,Educational,9.6,1,0.038,0.36,4.99,0.0,7.04,0.0,Credit Card,Social Media,Cancelled,4,
ORD105217,2025-09-28,C10607,Kimberly Morrison,Female,35,Returning,West,Washington,West Shane,P1067,Ultra Decor,Home & Kitchen,Decor,285.7,3,0.045,38.52,0.0,818.58,578.34,240.24,Credit Card,Organic Search,Delivered,3,3.0
ORD105218,2025-09-28,C10577,Melissa Montgomery,Male,41,Returning,Northeast,Connecticut,Stanleybury,P1037,Ultra Footwear,Clothing,Footwear,71.54,2,0.0,0.0,0.0,143.08,67.08,76.0,Credit Card,Organic Search,Delivered,3,4.0
ORD105219,2025-09-28,C10431,Paul Gillespie,Female,20,New,Northeast,Pennsylvania,Heathland,P1000,Classic Accessorie,Electronics,Accessories,106.57,1,0.112,11.93,0.0,94.64,81.62,13.02,Digital Wallet,Organic Search,Delivered,5,4.0
ORD105219,2025-09-28,C10431,Paul Gillespie,Female,20,New,Northeast,Pennsylvania,Heathland,P1031,Pro Men's Apparel,Clothing,Men's Apparel,97.33,1,0.151,14.69,0.0,82.64,52.15,-19.14,Digital Wallet,Organic Search,Returned,5,
ORD105220,2025-09-28,C10768,Steve Wright,Female,21,VIP,Northeast,New Jersey,Lisaland,P1114,Classic Fitness Equipment,Sports & Outdoors,Fitness Equipment,195.4,3,0.0,0.0,6.99,586.2,365.94,218.86,Credit Card,Organic Search,Delivered,4,5.0
ORD105220,2025-09-28,C10768,Steve Wright,Female,21,VIP,Northeast,New Jersey,Lisaland,P1086,Basic Skincare,Beauty & Personal Care,Skincare,21.97,1,0.034,0.75,6.99,21.22,11.24,8.58,Credit Card,Organic Search,Delivered,4,3.0
ORD105220,2025-09-28,C10768,Steve Wright,Female,21,VIP,Northeast,New Jersey,Lisaland,P1038,Everyday Women's Apparel,Clothing,Women's Apparel,84.18,1,0.111,9.33,6.99,74.85,49.39,24.06,Credit Card,Organic Search,Delivered,4,4.0
ORD105220,2025-09-28,C10768,Steve Wright,Female,21,VIP,Northeast,New Jersey,Lisaland,P1056,Everyday Cookware,Home & Kitchen,Cookware,272.59,1,0.0,0.0,6.99,272.59,165.42,105.77,Credit Card,Organic Search,Delivered,4,4.0
ORD105220,2025-09-28,C10768,Steve Wright,Female,21,VIP,Northeast,New Jersey,Lisaland,P1091,Premium Skincare,Beauty & Personal Care,Skincare,72.4,1,0.0,0.0,6.99,72.4,29.02,41.98,Credit Card,Organic Search,Delivered,4,5.0
ORD105221,2025-09-28,C11557,Kimberly Holmes,Male,18,VIP,Northeast,Connecticut,East Michelle,P1141,Basic Educational,Books,Educational,14.08,2,0.113,3.2,4.99,24.96,22.22,0.25,Digital Wallet,Paid Search,Delivered,2,5.0
ORD105221,2025-09-28,C11557,Kimberly Holmes,Male,18,VIP,Northeast,Connecticut,East Michelle,P1177,Signature Organic Foods,Grocery,Organic Foods,3.71,1,0.221,0.82,4.99,2.89,3.1,-2.7,Digital Wallet,Paid Search,Delivered,2,4.0
ORD105222,2025-09-28,C11422,Victoria Wilson,Female,27,Returning,Northeast,New York,Pierceberg,P1071,Basic Furniture,Home & Kitchen,Furniture,58.58,1,0.089,5.24,6.99,53.34,39.71,10.14,Credit Card,Organic Search,Delivered,2,4.0
ORD105222,2025-09-28,C11422,Victoria Wilson,Female,27,Returning,Northeast,New York,Pierceberg,P1033,Everyday Footwear,Clothing,Footwear,17.13,1,0.058,1.0,6.99,16.13,7.8,-5.84,Credit Card,Organic Search,Returned,2,
ORD102167,2025-09-29,C10395,Jeffrey Smith,Male,18,Returning,South,Tennessee,East Joshua,P1007,Signature Accessories,Electronics,Accessories,50.54,4,0.146,29.57,0.0,172.59,173.44,-0.85,PayPal,Organic Search,Delivered,5,5.0
ORD102167,2025-09-29,C10395,Jeffrey Smith,Male,18,Returning,South,Tennessee,East Joshua,P1151,Signature Action Figure,Toys & Games,Action Figures,33.0,1,0.019,0.62,0.0,32.38,21.0,11.38,PayPal,Organic Search,Delivered,5,3.0
ORD102167,2025-09-29,C10395,Jeffrey Smith,Male,18,Returning,South,Tennessee,East Joshua,P1054,Signature Cookware,Home & Kitchen,Cookware,22.56,1,0.149,3.36,0.0,19.2,16.0,3.2,PayPal,Organic Search,Delivered,5,4.0
ORD102167,2025-09-29,C10395,Jeffrey Smith,Male,18,Returning,South,Tennessee,East Joshua,P1155,Classic Action Figures,Toys & Games,Action Figures,25.28,1,0.088,2.23,0.0,23.05,17.5,5.55,PayPal,Organic Search,Delivered,5,4.0
ORD105223,2025-09-29,C11459,Alisha Martin,Male,25,VIP,West,Oregon,Port Phillip,P1051,Ultra Storage,Home & Kitchen,Storage,30.58,1,0.104,3.17,6.99,27.41,19.84,0.58,Debit Card,Social Media,Delivered,1,4.0
ORD105224,2025-09-29,C11438,Kevin Barr,Female,41,VIP,Midwest,Wisconsin,East Janet,P1125,Deluxe Fiction,Books,Fiction,12.11,2,0.071,1.73,9.99,22.49,18.26,-5.76,Credit Card,Affiliate,Delivered,1,5.0
ORD105225,2025-09-29,C11474,Bridget Hernandez,Female,41,Returning,Northeast,Connecticut,Griffithfort,P1045,Ultra Activewear,Clothing,Activewear,16.23,2,0.102,3.3,0.0,29.16,15.3,-8.09,Buy Now Pay Later,Email Marketing,Returned,5,
ORD105225,2025-09-29,C11474,Bridget Hernandez,Female,41,Returning,Northeast,Connecticut,Griffithfort,P1017,Everyday Cameras,Electronics,Cameras,1050.51,1,0.121,126.91,0.0,923.6,822.54,101.06,Buy Now Pay Later,Email Marketing,Delivered,5,5.0
ORD105225,2025-09-29,C11474,Bridget Hernandez,Female,41,Returning,Northeast,Connecticut,Griffithfort,P1009,Premium Laptops,Electronics,Laptops,133.09,1,0.08,10.65,0.0,122.44,112.47,9.97,Buy Now Pay Later,Email Marketing,Delivered,5,5.0
ORD105225,2025-09-29,C11474,Bridget Hernandez,Female,41,Returning,Northeast,Connecticut,Griffithfort,P1007,Signature Accessories,Electronics,Accessories,50.54,2,0.153,15.45,0.0,85.63,86.72,-29.52,Buy Now Pay Later,Email Marketing,Returned,5,
ORD105226,2025-09-29,C11531,Valerie Ray,Female,40,Returning,South,Georgia,West Lisatown,P1056,Everyday Cookware,Home & Kitchen,Cookware,272.59,1,0.093,25.48,0.0,247.11,165.42,81.69,Debit Card,Referral,Delivered,5,4.0
ORD105227,2025-09-29,C11179,Angel Santiago,Female,34,Returning,South,Texas,Fitzgeraldland,P1112,Classic Yoga,Sports & Outdoors,Yoga,24.2,2,0.0,0.0,4.99,48.4,32.46,13.44,Digital Wallet,Organic Search,Delivered,5,3.0
ORD105227,2025-09-29,C11179,Angel Santiago,Female,34,Returning,South,Texas,Fitzgeraldland,P1098,Ultra Haircare,Beauty & Personal Care,Haircare,40.76,2,0.123,10.03,4.99,71.49,32.4,36.6,Digital Wallet,Organic Search,Delivered,5,3.0
ORD105228,2025-09-29,C11240,Danielle Gonzalez,Male,23,VIP,South,Tennessee,Port Jose,P1095,Signature Haircare,Beauty & Personal Care,Haircare,6.54,2,0.122,1.6,4.99,11.48,5.2,3.78,Credit Card,Organic Search,Delivered,2,4.0
ORD105228,2025-09-29,C11240,Danielle Gonzalez,Male,23,VIP,South,Tennessee,Port Jose,P1059,Signature Decor,Home & Kitchen,Decor,238.88,1,0.192,45.78,4.99,193.1,153.96,36.64,Credit Card,Organic Search,Delivered,2,4.0
ORD105229,2025-09-29,C10689,James Goodman,Female,40,Returning,West,California,Charlesburgh,P1009,Premium Laptops,Electronics,Laptops,133.09,1,0.002,0.25,0.0,132.84,112.47,20.37,PayPal,Social Media,Delivered,1,4.0
ORD105229,2025-09-29,C10689,James Goodman,Female,40,Returning,West,California,Charlesburgh,P1032,Deluxe Men's Apparel,Clothing,Men's Apparel,24.4,1,0.136,3.32,0.0,21.08,12.26,8.82,PayPal,Social Media,Delivered,1,4.0
ORD105229,2025-09-29,C10689,James Goodman,Female,40,Returning,West,California,Charlesburgh,P1124,Basic Fitness Equipment,Sports & Outdoors,Fitness Equipment,248.03,2,0.104,51.56,0.0,444.5,296.46,148.04,PayPal,Social Media,Delivered,1,3.0
ORD105229,2025-09-29,C10689,James Goodman,Female,40,Returning,West,California,Charlesburgh,P1123,Pro Cycling,Sports & Outdoors,Cycling,41.65,3,0.057,7.1,0.0,117.85,72.96,44.89,PayPal,Social Media,Delivered,1,3.0
ORD105230,2025-09-29,C11062,Tara King,Male,38,VIP,Midwest,Wisconsin,East Carolmouth,P1097,Ultra Personal Care,Beauty & Personal Care,Personal Care,13.32,1,0.023,0.31,0.0,13.01,6.54,6.47,Debit Card,Social Media,Delivered,2,4.0
ORD105231,2025-09-30,C10377,Christina Edwards,Male,49,Returning,West,Nevada,Novakport,P1020,Everyday Smartphones,Electronics,Smartphones,40.1,1,0.007,0.29,6.99,39.81,32.91,-0.09,Credit Card,Paid Search,Delivered,1,5.0
ORD105232,2025-09-30,C11176,Stephanie Harrington,Female,23,VIP,Midwest,Minnesota,Davenportberg,P1035,Deluxe Activewear,Clothing,Activewear,84.38,1,0.129,10.93,9.99,0.0,47.61,0.0,Digital Wallet,Referral,Cancelled,2,
ORD105233,2025-09-30,C10166,Mary Bass,Male,55,Returning,West,California,Crosbyview,P1000,Classic Accessorie,Electronics,Accessories,106.57,1,0.143,15.19,4.99,91.38,81.62,4.77,PayPal,Paid Search,Delivered,4,4.0
ORD105234,2025-09-30,C10553,Haley Anderson,Female,48,VIP,Northeast,New York,Gordonport,P1003,Classic Cameras,Electronics,Cameras,31.3,4,0.145,18.11,9.99,107.09,97.16,4.94,PayPal,Organic Search,Delivered,4,5.0
ORD105234,2025-09-30,C10553,Haley Anderson,Female,48,VIP,Northeast,New York,Gordonport,P1132,Classic Educational,Books,Educational,35.82,1,0.149,5.33,9.99,30.49,25.47,0.02,PayPal,Organic Search,Delivered,4,5.0
ORD105235,2025-09-30,C11039,Anthony Sanchez,Female,32,VIP,Northeast,New York,Lake Larry,P1040,Signature Activewear,Clothing,Activewear,106.15,3,0.0,0.0,6.99,318.45,155.34,156.12,Debit Card,Email Marketing,Delivered,2,4.0
ORD105237,2025-09-30,C10964,Harold Adams,Female,46,VIP,Midwest,Wisconsin,Ramirezland,P1097,Ultra Personal Care,Beauty & Personal Care,Personal Care,13.32,1,0.026,0.35,9.99,12.97,6.54,1.44,Buy Now Pay Later,Affiliate,Delivered,1,5.0
ORD105237,2025-09-30,C10964,Harold Adams,Female,46,VIP,Midwest,Wisconsin,Ramirezland,P1121,Ultra Yoga,Sports & Outdoors,Yoga,210.84,3,0.145,91.64,9.99,540.88,414.66,121.22,Buy Now Pay Later,Affiliate,Delivered,1,5.0
ORD105238,2025-09-30,C10971,Rachel Tucker,Female,23,Returning,Northeast,Pennsylvania,Ellisshire,P1082,Signature Fragrance,Beauty & Personal Care,Fragrance,6.49,2,0.044,0.57,0.0,12.41,5.3,7.11,Debit Card,Paid Search,Delivered,3,4.0
ORD105238,2025-09-30,C10971,Rachel Tucker,Female,23,Returning,Northeast,Pennsylvania,Ellisshire,P1185,Premium Organic Foods,Grocery,Organic Foods,4.06,1,0.117,0.47,0.0,3.59,3.65,-0.06,Debit Card,Paid Search,Delivered,3,4.0
